game_id,homeG,awayG,status,home,away,phase,prop_date
20462,0,3,Final,University_of_Colorado,Midland_University,Regular,2024-9-6
21847,3,2,Final SO,University_of_Colorado,Midland_University,Regular,2024-9-7
18668,4,0,Final,Maryville_University,McKendree_University,Regular,2024-9-11
19904,1,7,Final,Saginaw_Valley_State_University,Davenport_University,Regular,2024-9-12
19062,6,2,Final,Oswego_State_University,George_Mason_University,Regular,2024-9-13
18844,6,4,Final,Temple_University,The_College_of_New_Jersey,Regular,2024-9-13
20604,5,2,Final,Kent_State_University,Northern_Illinois_University,Regular,2024-9-13
20785,1,4,Final,Western_Michigan_University,John_Carroll_University,Regular,2024-9-13
19026,5,3,Final,Drury_University,University_of_Alabama,Regular,2024-9-13
20477,3,0,Final,University_of_Oklahoma,Waldorf_University,Regular,2024-9-13
18669,6,5,Final,Maryville_University,Missouri_State_University,Regular,2024-9-13
21848,2,8,Final,Duquesne_University,University_of_Pittsburgh,Regular,2024-9-13
20413,3,7,Final,McKendree_University,University_of_Illinois,Regular,2024-9-13
20464,5,3,Final,University_of_Colorado,University_of_Central_Oklahoma,Regular,2024-9-13
20490,0,6,Final,Oakland_University,Concordia_University_Ann_Arbor,Regular,2024-9-13
19063,5,0,Final,Oswego_State_University,George_Mason_University,Regular,2024-9-14
20786,1,8,Final,Western_Michigan_University,John_Carroll_University,Regular,2024-9-14
20605,4,2,Final,Kent_State_University,Northern_Illinois_University,Regular,2024-9-14
19366,6,3,Final,Concordia_University_Ann_Arbor,Oakland_University,Regular,2024-9-14
19143,1,4,Final,The_College_of_New_Jersey,Temple_University,Regular,2024-9-14
18670,3,4,Final OT,Maryville_University,Missouri_State_University,Regular,2024-9-14
19027,6,1,Final,Drury_University,University_of_Alabama,Regular,2024-9-14
18860,7,2,Final,University_of_Mary,Iowa_State_University,Regular,2024-9-14
20478,3,2,Final,University_of_Oklahoma,Waldorf_University,Regular,2024-9-14
20414,5,1,Final,McKendree_University,University_of_Illinois,Regular,2024-9-14
18633,1,6,Final,William_Paterson_University,Villanova_University,Regular,2024-9-14
20465,3,1,Final,University_of_Colorado,University_of_Central_Oklahoma,Regular,2024-9-14
19905,0,9,Final,Saginaw_Valley_State_University,Davenport_University,Regular,2024-9-14
19958,1,7,Final,West_Virginia_University,University_of_Pittsburgh,Regular,2024-9-15
18861,7,4,Final,University_of_Mary,Iowa_State_University,Regular,2024-9-15
19383,8,0,Final,University_of_Michigan_Dearborn,Rochester_Christian_University,Regular,2024-9-17
20771,1,9,Final,Rochester_Christian_University,University_of_Michigan_Dearborn,Regular,2024-9-18
19440,15,1,Final,Niagara_University,Rochester_Institute_of_Technology,Regular,2024-9-20
18494,-,-,Postponed,Ohio_University,Purdue_University_Northwest,Regular,2024-9-20
19064,1,2,Final SO,Oswego_State_University,University_of_Pittsburgh,Regular,2024-9-20
18845,6,4,Final,Temple_University,West_Virginia_University,Regular,2024-9-20
19459,5,1,Final,Rutgers_University,William_Paterson_University,Regular,2024-9-20
18904,0,5,Final,Cleary_University,Calvin_University,Regular,2024-9-20
19077,0,6,Final,Towson_University,Duquesne_University,Regular,2024-9-20
19050,2,6,Final,Illinois_State_University,Maryville_University,Regular,2024-9-20
18754,4,2,Final,University_of_Central_Oklahoma,Drury_University,Regular,2024-9-20
18521,4,1,Final,University_of_Jamestown,Midland_University,Regular,2024-9-20
19893,5,0,Final,West_Chester_University,Indiana_University_of_Pennsylvania,Regular,2024-9-20
20577,3,6,Final,John_Carroll_University,Grand_Valley_State_University,Regular,2024-9-20
21961,7,4,Final,Canisius_University,Robert_Morris_University,Regular,2024-9-20
19868,2,1,Final,Lehigh_University,The_College_of_New_Jersey,Regular,2024-9-20
18944,3,0,Final,Missouri_State_University,McKendree_University,Regular,2024-9-20
20532,0,1,Final SO,University_of_Utah,University_of_Colorado,Regular,2024-9-20
19065,5,3,Final,Oswego_State_University,University_of_Pittsburgh,Regular,2024-9-21
20672,0,4,Final,Rochester_Institute_of_Technology,Villanova_University,Regular,2024-9-21
18846,2,4,Final,Temple_University,West_Virginia_University,Regular,2024-9-21
19894,3,4,Final SO,West_Chester_University,Indiana_University_of_Pennsylvania,Regular,2024-9-21
21962,3,2,Final,Canisius_University,Robert_Morris_University,Regular,2024-9-21
20578,4,1,Final,John_Carroll_University,Grand_Valley_State_University,Regular,2024-9-21
19078,4,6,Final,Towson_University,Duquesne_University,Regular,2024-9-21
19144,5,2,Final,The_College_of_New_Jersey,Lehigh_University,Regular,2024-9-21
18945,3,4,Final OT,Missouri_State_University,McKendree_University,Regular,2024-9-21
18495,-,-,Postponed,Ohio_University,Purdue_University_Northwest,Regular,2024-9-21
20518,9,1,Final,Calvin_University,Cleary_University,Regular,2024-9-21
18755,2,6,Final,University_of_Central_Oklahoma,Drury_University,Regular,2024-9-21
18522,5,0,Final,University_of_Jamestown,Midland_University,Regular,2024-9-21
18634,7,6,Final OT,William_Paterson_University,Rutgers_University,Regular,2024-9-21
19051,2,5,Final,Illinois_State_University,Maryville_University,Regular,2024-9-21
20533,5,3,Final,University_of_Utah,University_of_Colorado,Regular,2024-9-21
20673,2,6,Final,Rochester_Institute_of_Technology,Villanova_University,Regular,2024-9-22
19990,7,2,Final,University_of_Toledo,Davenport_University,Regular,2024-9-26
19193,9,3,Final,University_of_Arizona,San_Diego_State_University,Regular,2024-9-26
18802,1,4,Final,University_of_Alabama,University_of_Oklahoma,Regular,2024-9-26
18671,3,0,Final,Maryville_University,Midland_University,Regular,2024-9-26
20694,4,5,Final OT,Villanova_University,George_Mason_University,Regular,2024-9-27
18997,4,0,Final,University_of_Delaware,Concordia_University_Ann_Arbor,Regular,2024-9-27
21544,4,0,Final,Indiana_University_of_Pennsylvania,Lawrence_Tech,Regular,2024-9-27
18829,4,2,Final,United_States_Naval_Academy,University_of_Rhode_Island,Regular,2024-9-27
18618,2,4,Final,Syracuse_University,Robert_Morris_University,Regular,2024-9-27
19125,0,6,Final,University_of_Pittsburgh,Liberty_University,Regular,2024-9-27
18496,1,4,Final,Kent_State_University,Ohio_University,Regular,2024-9-27
18847,5,1,Final,Temple_University,Drexel_University,Regular,2024-9-27
19079,4,3,Final OT,Towson_University,William_Paterson_University,Regular,2024-9-27
19052,1,2,Final,Illinois_State_University,University_of_Mary,Regular,2024-9-27
18602,0,1,Final,University_of_Illinois,Minot_State_University,Regular,2024-9-27
18803,2,5,Final,University_of_Alabama,University_of_Oklahoma,Regular,2024-9-27
20579,0,2,Final,John_Carroll_University,Northwood_University,Regular,2024-9-27
20430,2,4,Final,Northern_Illinois_University,Waldorf_University,Regular,2024-9-27
20787,1,6,Final,Western_Michigan_University,Saginaw_Valley_State_University,Regular,2024-9-27
20415,1,5,Final,McKendree_University,Midland_University,Regular,2024-9-27
20492,2,7,Final,Oakland_University,Cleary_University,Regular,2024-9-27
20505,6,5,Final SO,Colorado_State_University,University_of_Colorado,Regular,2024-9-27
19869,6,3,Final,Lehigh_University,Rutgers_University,Regular,2024-9-27
19194,5,2,Final,University_of_Arizona,San_Diego_State_University,Regular,2024-9-27
19943,0,9,Final,Iowa_State_University,University_of_Jamestown,Regular,2024-9-27
19959,3,4,Final,West_Virginia_University,West_Chester_University,Regular,2024-9-27
19441,1,0,Final OT,Niagara_University,Oswego_State_University,Regular,2024-9-27
18619,10,3,Final,Syracuse_University,Robert_Morris_University,Regular,2024-9-28
19126,0,11,Final,University_of_Pittsburgh,Liberty_University,Regular,2024-9-28
21545,0,9,Final,Indiana_University_of_Pennsylvania,Lawrence_Tech,Regular,2024-9-28
23003,3,4,Final,University_of_Colorado,Colorado_State_University,Regular,2024-9-28
20580,5,2,Final,John_Carroll_University,Northwood_University,Regular,2024-9-28
19159,4,2,Final,Davenport_University,Roosevelt_University,Regular,2024-9-28
19960,4,5,Final OT,West_Virginia_University,West_Chester_University,Regular,2024-9-28
18905,9,3,Final,Cleary_University,Oakland_University,Regular,2024-9-28
18830,2,3,Final,United_States_Naval_Academy,University_of_Rhode_Island,Regular,2024-9-28
18584,3,0,Final,Mercyhurst_University,Rochester_Institute_of_Technology,Regular,2024-9-28
20431,2,10,Final,Northern_Illinois_University,Waldorf_University,Regular,2024-9-28
21874,3,6,Final,Duquesne_University,Canisius_University,Regular,2024-9-28
19053,4,5,Final OT,Illinois_State_University,University_of_Mary,Regular,2024-9-28
18816,3,2,Final OT,Drexel_University,Temple_University,Regular,2024-9-28
18497,1,5,Final,Kent_State_University,Ohio_University,Regular,2024-9-28
18603,3,4,Final,University_of_Illinois,Minot_State_University,Regular,2024-9-28
19944,1,6,Final,Iowa_State_University,University_of_Jamestown,Regular,2024-9-28
20416,1,3,Final,McKendree_University,Midland_University,Regular,2024-9-28
18635,6,3,Final,William_Paterson_University,Towson_University,Regular,2024-9-28
18998,13,1,Final,University_of_Delaware,Concordia_University_Ann_Arbor,Regular,2024-9-28
19442,5,2,Final,Niagara_University,Oswego_State_University,Regular,2024-9-28
19460,3,4,Final,Rutgers_University,Lehigh_University,Regular,2024-9-28
19906,4,1,Final,Saginaw_Valley_State_University,Western_Michigan_University,Regular,2024-9-28
21875,3,5,Final,Duquesne_University,Canisius_University,Regular,2024-9-29
20674,1,3,Final,Rochester_Institute_of_Technology,Mercyhurst_University,Regular,2024-9-29
19160,8,4,Final,Davenport_University,University_of_Toledo,Regular,2024-9-29
18863,4,5,Final,University_of_Mary,Minot_State_University,Regular,2024-10-2
20519,7,3,Final,Calvin_University,University_of_Michigan_Dearborn,Regular,2024-10-3
18479,7,0,Final,Purdue_University_Northwest,Saginaw_Valley_State_University,Regular,2024-10-3
19384,2,6,Final,University_of_Michigan_Dearborn,Calvin_University,Regular,2024-10-4
18547,1,4,Final,University_of_Rhode_Island,Oswego_State_University,Regular,2024-10-4
18978,6,2,Final,Adrian_College,Illinois_State_University,Regular,2024-10-4
20788,0,7,Final,Western_Michigan_University,Northwood_University,Regular,2024-10-4
19443,4,1,Final,Niagara_University,Syracuse_University,Regular,2024-10-4
18831,4,3,Final,United_States_Naval_Academy,University_of_Pittsburgh,Regular,2024-10-4
18848,6,0,Final,Temple_University,Rutgers_University,Regular,2024-10-4
18877,4,2,Final,Indiana_Tech,Davenport_University,Regular,2024-10-4
18657,5,1,Final,Grand_Valley_State_University,Aquinas_College,Regular,2024-10-4
18906,3,1,Final,Cleary_University,Kent_State_University,Regular,2024-10-4
19974,5,1,Final,Stony_Brook_University,New_York_University,Regular,2024-10-4
18604,6,2,Final,University_of_Illinois,Roosevelt_University,Regular,2024-10-4
18946,2,1,Final,Missouri_State_University,University_of_Colorado,Regular,2024-10-4
18523,4,2,Final,University_of_Jamestown,Waldorf_University,Regular,2024-10-4
19367,5,6,Final OT,Concordia_University_Ann_Arbor,University_of_Toledo,Regular,2024-10-4
18770,2,1,Final,George_Mason_University,West_Virginia_University,Regular,2024-10-4
19410,1,4,Final,Midland_University,Drury_University,Regular,2024-10-4
19145,2,3,Final,The_College_of_New_Jersey,Canisius_University,Regular,2024-10-4
19945,2,3,Final OT,Iowa_State_University,McKendree_University,Regular,2024-10-4
18672,0,4,Final,Maryville_University,Ohio_University,Regular,2024-10-4
19870,0,5,Final,Lehigh_University,John_Carroll_University,Regular,2024-10-4
20506,0,4,Final,Colorado_State_University,University_of_Oklahoma,Regular,2024-10-4
21876,2,6,Final,Duquesne_University,West_Chester_University,Regular,2024-10-4
20772,3,0,Final,Rochester_Christian_University,Mercyhurst_University,Regular,2024-10-4
20534,15,0,Final,University_of_Utah,San_Diego_State_University,Regular,2024-10-4
19195,3,0,Final,University_of_Arizona,Arizona_State_University,Regular,2024-10-4
18924,8,3,Final,Liberty_University,University_of_Delaware,Regular,2024-10-4
18771,4,2,Final,George_Mason_University,West_Virginia_University,Regular,2024-10-5
18979,4,5,Final SO,Adrian_College,Illinois_State_University,Regular,2024-10-5
19146,1,4,Final,The_College_of_New_Jersey,Canisius_University,Regular,2024-10-5
18534,8,2,Final,Northwood_University,Western_Michigan_University,Regular,2024-10-5
18548,1,4,Final,University_of_Rhode_Island,Oswego_State_University,Regular,2024-10-5
18524,5,1,Final,University_of_Jamestown,Waldorf_University,Regular,2024-10-5
20695,1,2,Final OT,Villanova_University,Drexel_University,Regular,2024-10-5
18832,2,5,Final,United_States_Naval_Academy,University_of_Pittsburgh,Regular,2024-10-5
20493,3,6,Final,Oakland_University,Mercyhurst_University,Regular,2024-10-5
18673,2,4,Final,Maryville_University,Ohio_University,Regular,2024-10-5
18925,3,2,Final OT,Liberty_University,University_of_Delaware,Regular,2024-10-5
18947,2,8,Final,Missouri_State_University,University_of_Colorado,Regular,2024-10-5
22772,0,6,Final,Rochester_Institute_of_Technology,Indiana_University_of_Pennsylvania,Regular,2024-10-5
21877,0,8,Final,Duquesne_University,West_Chester_University,Regular,2024-10-5
18643,3,6,Final,Aquinas_College,Grand_Valley_State_University,Regular,2024-10-5
20606,3,2,Final,Kent_State_University,Cleary_University,Regular,2024-10-5
19991,4,1,Final,University_of_Toledo,Concordia_University_Ann_Arbor,Regular,2024-10-5
19461,1,5,Final,Rutgers_University,Temple_University,Regular,2024-10-5
19871,1,2,Final,Lehigh_University,John_Carroll_University,Regular,2024-10-5
18620,3,6,Final,Syracuse_University,Niagara_University,Regular,2024-10-5
18864,9,2,Final,University_of_Mary,Northern_Illinois_University,Regular,2024-10-5
19161,1,2,Final,Davenport_University,Indiana_Tech,Regular,2024-10-5
19411,1,4,Final,Midland_University,Drury_University,Regular,2024-10-5
19946,3,2,Final,Iowa_State_University,McKendree_University,Regular,2024-10-5
19399,3,5,Final,Roosevelt_University,University_of_Illinois,Regular,2024-10-5
19880,3,2,Final,New_York_University,Stony_Brook_University,Regular,2024-10-5
20507,2,3,Final OT,Colorado_State_University,University_of_Oklahoma,Regular,2024-10-5
19907,1,9,Final,Saginaw_Valley_State_University,Purdue_University_Northwest,Regular,2024-10-5
20535,4,0,Final,University_of_Utah,San_Diego_State_University,Regular,2024-10-5
20494,6,5,Final SO,Oakland_University,Mercyhurst_University,Regular,2024-10-6
19872,3,7,Final,Lehigh_University,Villanova_University,Regular,2024-10-6
20675,0,8,Final,Rochester_Institute_of_Technology,Indiana_University_of_Pennsylvania,Regular,2024-10-6
18865,10,1,Final,University_of_Mary,Northern_Illinois_University,Regular,2024-10-6
18786,5,3,Final,Arizona_State_University,University_of_Arizona,Regular,2024-10-6
18980,1,0,Final,Adrian_College,Liberty_University,Regular,2024-10-10
19923,5,2,Final,University_of_Jamestown,Minot_State_University,Regular,2024-10-10
18585,0,7,Final,Mercyhurst_University,Canisius_University,Regular,2024-10-10
18644,2,3,Final SO,Aquinas_College,Davenport_University,Regular,2024-10-10
20789,2,5,Final,Western_Michigan_University,George_Mason_University,Regular,2024-10-11
18981,3,4,Final OT,Adrian_College,Liberty_University,Regular,2024-10-11
18498,-,-,Postponed,Ohio_University,University_of_Utah,Regular,2024-10-11
19385,4,7,Final,University_of_Michigan_Dearborn,Indiana_Tech,Regular,2024-10-11
18549,1,0,Final,University_of_Rhode_Island,University_of_Delaware,Regular,2024-10-11
18658,1,4,Final,Grand_Valley_State_University,Illinois_State_University,Regular,2024-10-11
18849,5,3,Final,Temple_University,William_Paterson_University,Regular,2024-10-11
18535,5,0,Final,Northwood_University,Saginaw_Valley_State_University,Regular,2024-10-11
18605,2,4,Final,University_of_Illinois,Purdue_University_Northwest,Regular,2024-10-11
18758,5,1,Final,University_of_Central_Oklahoma,Missouri_State_University,Regular,2024-10-11
19368,2,3,Final,Concordia_University_Ann_Arbor,Lawrence_Tech,Regular,2024-10-11
19961,1,0,Visiting Forfeit,West_Virginia_University,University_of_Alabama,Regular,2024-10-11
19028,8,2,Final,Drury_University,Iowa_State_University,Regular,2024-10-11
18893,3,2,Final,Waldorf_University,Midland_University,Regular,2024-10-11
20773,1,8,Final,Rochester_Christian_University,Cleary_University,Regular,2024-10-11
20559,5,1,Final,Robert_Morris_University,Rochester_Institute_of_Technology,Regular,2024-10-11
19162,1,4,Final,Davenport_University,Calvin_University,Regular,2024-10-11
18962,8,3,Final,Grand_Canyon_University,San_Diego_State_University,Regular,2024-10-11
20417,3,2,Final SO,McKendree_University,Northern_Illinois_University,Regular,2024-10-11
19881,2,5,Final,New_York_University,United_States_Naval_Academy,Regular,2024-10-11
21963,6,1,Final,Canisius_University,Mercyhurst_University,Regular,2024-10-11
18565,6,0,Final,University_of_Nevada_Las_Vegas,University_of_Oregon,Regular,2024-10-11
20560,9,2,Final,Robert_Morris_University,Rochester_Institute_of_Technology,Regular,2024-10-12
18894,2,9,Final,Waldorf_University,Midland_University,Regular,2024-10-12
19962,1,0,Visiting Forfeit,West_Virginia_University,University_of_Alabama,Regular,2024-10-12
18550,5,2,Final,University_of_Rhode_Island,University_of_Delaware,Regular,2024-10-12
18659,5,2,Final,Grand_Valley_State_University,Illinois_State_University,Regular,2024-10-12
18907,14,3,Final,Cleary_University,Rochester_Christian_University,Regular,2024-10-12
19882,2,3,Final,New_York_University,United_States_Naval_Academy,Regular,2024-10-12
19147,2,6,Final,The_College_of_New_Jersey,William_Paterson_University,Regular,2024-10-12
20790,1,4,Final,Western_Michigan_University,George_Mason_University,Regular,2024-10-12
19975,2,4,Final,Stony_Brook_University,Niagara_University,Regular,2024-10-12
19029,8,2,Final,Drury_University,Iowa_State_University,Regular,2024-10-12
18499,-,-,Postponed,Ohio_University,University_of_Utah,Regular,2024-10-12
18878,6,1,Final,Indiana_Tech,University_of_Michigan_Dearborn,Regular,2024-10-12
18759,2,5,Final,University_of_Central_Oklahoma,Missouri_State_University,Regular,2024-10-12
18866,2,4,Final,University_of_Mary,University_of_Jamestown,Regular,2024-10-12
18480,2,0,Final,Purdue_University_Northwest,University_of_Illinois,Regular,2024-10-12
18621,6,5,Final,Syracuse_University,Kent_State_University,Regular,2024-10-12
18963,11,0,Final,Grand_Canyon_University,San_Diego_State_University,Regular,2024-10-12
20418,5,4,Final SO,McKendree_University,Northern_Illinois_University,Regular,2024-10-12
18850,2,3,Final SO,Temple_University,Lehigh_University,Regular,2024-10-12
22042,10,3,Final,Lawrence_Tech,Concordia_University_Ann_Arbor,Regular,2024-10-12
19908,0,5,Final,Saginaw_Valley_State_University,Northwood_University,Regular,2024-10-12
18566,16,0,Final,University_of_Nevada_Las_Vegas,University_of_Oregon,Regular,2024-10-12
18787,2,3,Final,Arizona_State_University,University_of_Arizona,Regular,2024-10-12
19148,1,10,Final,The_College_of_New_Jersey,Drexel_University,Regular,2024-10-13
19976,3,4,Final OT,Stony_Brook_University,Niagara_University,Regular,2024-10-13
18622,5,4,Final,Syracuse_University,Kent_State_University,Regular,2024-10-13
19992,4,0,Final,University_of_Toledo,Rochester_Christian_University,Regular,2024-10-13
19163,6,3,Final,Davenport_University,Aquinas_College,Regular,2024-10-13
20520,3,0,Final,Calvin_University,Aquinas_College,Regular,2024-10-16
18525,5,2,Final,University_of_Jamestown,Ohio_University,Regular,2024-10-17
18481,3,0,Final,Purdue_University_Northwest,Davenport_University,Regular,2024-10-17
19127,3,2,Final SO,University_of_Pittsburgh,University_of_Rhode_Island,Regular,2024-10-18
19149,3,4,Final OT,The_College_of_New_Jersey,William_Paterson_University,Regular,2024-10-18
19444,6,2,Final,Niagara_University,Canisius_University,Regular,2024-10-18
18982,11,2,Final,Adrian_College,Roosevelt_University,Regular,2024-10-18
18623,6,5,Final SO,Syracuse_University,University_of_Delaware,Regular,2024-10-18
18926,4,0,Final,Liberty_University,Maryville_University,Regular,2024-10-18
18908,3,9,Final,Cleary_University,Indiana_Tech,Regular,2024-10-18
18833,3,6,Final,United_States_Naval_Academy,Drexel_University,Regular,2024-10-18
18660,9,1,Final,Grand_Valley_State_University,University_of_Toledo,Regular,2024-10-18
18645,3,4,Final OT,Aquinas_College,Lawrence_Tech,Regular,2024-10-18
18536,5,2,Final,Northwood_University,Northern_Illinois_University,Regular,2024-10-18
19080,0,4,Final,Towson_University,West_Chester_University,Regular,2024-10-18
18948,2,3,Final,Missouri_State_University,University_of_Mary,Regular,2024-10-18
18895,5,3,Final,Waldorf_University,McKendree_University,Regular,2024-10-18
18526,5,1,Final,University_of_Jamestown,University_of_Illinois,Regular,2024-10-18
20561,2,3,Final,Robert_Morris_University,Kent_State_University,Regular,2024-10-18
21546,-,-,Postponed,Indiana_University_of_Pennsylvania,University_at_Buffalo,Regular,2024-10-18
20395,1,2,Final OT,Minot_State_University,Ohio_University,Regular,2024-10-18
18964,1,2,Final,Grand_Canyon_University,University_of_Utah,Regular,2024-10-18
18586,3,6,Final,Mercyhurst_University,West_Virginia_University,Regular,2024-10-18
20508,6,4,Final,Colorado_State_University,University_of_Oregon,Regular,2024-10-18
19873,3,5,Final,Lehigh_University,New_York_University,Regular,2024-10-18
21878,6,2,Final,Duquesne_University,Rochester_Institute_of_Technology,Regular,2024-10-18
19412,5,3,Final,Midland_University,Illinois_State_University,Regular,2024-10-18
19369,2,6,Final,Concordia_University_Ann_Arbor,University_of_Michigan_Dearborn,Regular,2024-10-18
20774,2,4,Final,Rochester_Christian_University,Saginaw_Valley_State_University,Regular,2024-10-18
20447,6,4,Final,San_Diego_State_University,Western_Michigan_University,Regular,2024-10-18
18788,6,2,Final,Arizona_State_University,University_of_Nevada_Las_Vegas,Regular,2024-10-18
18624,3,2,Final,Syracuse_University,University_of_Delaware,Regular,2024-10-19
19128,3,2,Final,University_of_Pittsburgh,University_of_Rhode_Island,Regular,2024-10-19
18537,4,3,Final OT,Northwood_University,Northern_Illinois_University,Regular,2024-10-19
18896,5,7,Final,Waldorf_University,McKendree_University,Regular,2024-10-19
19164,3,1,Final,Davenport_University,Purdue_University_Northwest,Regular,2024-10-19
18983,15,2,Final,Adrian_College,Roosevelt_University,Regular,2024-10-19
21547,-,-,Postponed,Indiana_University_of_Pennsylvania,University_at_Buffalo,Regular,2024-10-19
20581,5,4,Final,John_Carroll_University,West_Virginia_University,Regular,2024-10-19
21879,4,1,Final,Duquesne_University,Rochester_Institute_of_Technology,Regular,2024-10-19
19386,8,0,Final,University_of_Michigan_Dearborn,Concordia_University_Ann_Arbor,Regular,2024-10-19
